product_id,product_name,category_Furniture,category_Office Supplies,category_Technology,sub_category_Accessories,sub_category_Appliances,sub_category_Art,sub_category_Binders,sub_category_Bookcases,sub_category_Chairs,sub_category_Copiers,sub_category_Envelopes,sub_category_Fasteners,sub_category_Furnishings,sub_category_Labels,sub_category_Machines,sub_category_Paper,sub_category_Phones,sub_category_Storage,sub_category_Supplies,sub_category_Tables
TEC/ACC-003056,Logitech Wireless Marathon Mouse M705,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000397,Advantus Panel Wall Acrylic Frame,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/ART-001211,Newell 319,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001419,Avery Non-Stick Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-001995,Avery 518,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/APP-000888,"Breville Microwave, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001449,"Cardinal Binding Machine, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001214,Newell 321,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001174,Crayola Colored Pencils,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002892,Martin Yale Chadless Opener Electric Letter Opener,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/STO-002528,Adjustable Personal File Tote,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002733,"Tenex File Box, Personal Filing Tote with Lid, Black",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/FAS-001899,"OIC Rubber Bands, Bulk Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/LAB-002047,"Harbour Creations Shipping Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/COP-003234,"Canon Personal Copier, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/ART-001305,Stanley Contemporary Battery Pencil Sharpeners,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001481,"Fellowes Twister Kit, Gray/Clear, 3/pkg",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001564,Ibico Standard Transparent Covers,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001617,"Wilson Jones Binder Covers, Recycled",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001699,"Cameo Interoffice Envelope, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/LAB-002033,"Harbour Creations File Folder Labels, Adjustable",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/COP-003260,"Hewlett Personal Copier, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002177,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/CHA-000334,"Office Star Steel Folding Chair, Red",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000630,Tenex B1-RE Series Chair Mats for Low Pile Carpets,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/FUR-000410,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/PAP-002391,Xerox 194,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/PAP-002471,Xerox 211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/LAB-002001,"Avery Color Coded Labels, Adjustable",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/ART-001148,Boston Home & Office Model 2000 Electric Pencil Sharpeners,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001429,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003132,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001568,Large Capacity Hanging Post Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001441,"Cardinal Binder Covers, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-001048,"KitchenAid Toaster, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002120,"Smead Round Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002222,"Green Bar Message Books, Recycled",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/TAB-000697,"Barricks Training Table, with Bottom Storage",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/ENV-001714,"Cameo Peel and Seal, with clear poly window",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FUR/TAB-000747,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/ACC-003005,Kingston Digital DataTraveler 32GB USB 2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000809,KI Adjustable-Height Table,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/SUP-002893,Martin-Yale Premier Letter Opener,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/ACC-002993,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003347,"Epson Phone, Wireless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/APP-001046,"KitchenAid Toaster, Red",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001320,"Stanley Pens, Water Color",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002622,"Fellowes Trays, Single Width",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002666,"Rogers Folders, Wire Frame",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/FUR-000623,"Stacking Tray, Side-Loading, Legal, Smoke",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/PAP-002397,Xerox 1945,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/CHA-000253,"Hon Executive Leather Armchair, Black",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000221,"Harbour Creations Rocking Chair, Red",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002016,"Avery Removable Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002487,Xerox 226,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/PHO-003743,RCA Visys Integrated PBX 8-Line Router,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000650,"Tenex Light Bulb, Durable",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-001040,"KitchenAid Refrigerator, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003306,"Sharp Personal Copier, Color",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003471,"StarTech Phone, Durable",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/FAS-001877,Binder Clips by OIC,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/PAP-002297,Things To Do Today Spiral Book,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/TAB-000839,Riverside Furniture Stanwyck Manor Table Series,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/TAB-000702,Bevis 36 x 72 Conference Tables,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/ACC-003055,Logitech Wireless Headset h800,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000841,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/APP-001003,"Hoover Refrigerator, Red",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003674,"Nokia Headset, Cordless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/ENV-001693,"Cameo Business Envelopes, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
