Product_ID,Category,Sub-Category,Product_Name
OFF/ART-001311,Office Supplies,Art,"Stanley Markers, Easy-Erase"
OFF/ENV-001749,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled"
TEC/ACC-003092,Technology,Accessories,"Memorex Memory Card, Erganomic"
OFF/BIN-001655,Office Supplies,Binders,Zipper Ring Binder Pockets
OFF/STO-002672,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
OFF/BIN-001580,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
OFF/BIN-001447,Office Supplies,Binders,"Cardinal Binding Machine, Clear"
OFF/STO-002658,Office Supplies,Storage,"Rogers Box, Wire Frame"
FUR/BOO-000069,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal"
OFF/LAB-002018,Office Supplies,Labels,"Avery Round Labels, Adjustable"
OFF/APP-000924,Office Supplies,Appliances,"Cuisinart Toaster, Red"
FUR/FUR-000572,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
OFF/LAB-002048,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable"
TEC/PHO-003647,Technology,Phones,"Motorola Headset, Full Size"
OFF/APP-001041,Office Supplies,Appliances,"KitchenAid Stove, Black"
OFF/ENV-001676,Office Supplies,Envelopes,"Ames Mailers, Recycled"
TEC/COP-003232,Technology,Copiers,"Canon Personal Copier, Color"
OFF/PAP-002277,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled"
OFF/LAB-002043,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set"
OFF/APP-000936,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
OFF/PAP-002446,Office Supplies,Paper,Xerox 1990
TEC/PHO-003645,Technology,Phones,Motorola Droid Maxx
OFF/PAP-002399,Office Supplies,Paper,Xerox 1947
OFF/PAP-002345,Office Supplies,Paper,Xerox 1898
TEC/MAC-003409,Technology,Machines,"Okidata Card Printer, White"
OFF/ENV-001754,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint"
OFF/SUP-002890,Office Supplies,Supplies,"Kleencut Trimmer, Steel"
TEC/ACC-003039,Technology,Accessories,"Logitech Mouse, Bluetooth"
OFF/ART-001114,Office Supplies,Art,"Binney & Smith Markers, Fluorescent"
OFF/LAB-002095,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical"
TEC/PHO-003513,Technology,Phones,"Apple Office Telephone, Full Size"
OFF/BIN-001537,Office Supplies,Binders,"Ibico Binder Covers, Recycled"
OFF/ENV-001725,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50"
OFF/ENV-001762,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint"
TEC/ACC-003093,Technology,Accessories,"Memorex Memory Card, Programmable"
TEC/PHO-003759,Technology,Phones,"Samsung Headset, with Caller ID"
OFF/ENV-001792,Office Supplies,Envelopes,"Kraft Peel and Seal, with clear poly window"
FUR/CHA-000302,Furniture,Chairs,"Novimex Swivel Stool, Red"
OFF/BIN-001355,Office Supplies,Binders,"Acco Hole Reinforcements, Durable"
OFF/FAS-001900,Office Supplies,Fasteners,"OIC Rubber Bands, Metal"
OFF/BIN-001440,Office Supplies,Binders,"Cardinal Binder Covers, Durable"
OFF/PAP-002468,Office Supplies,Paper,Xerox 209
OFF/STO-002682,Office Supplies,Storage,Safco Commercial Shelving
TEC/ACC-003056,Technology,Accessories,Logitech Wireless Marathon Mouse M705
FUR/FUR-000397,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame
OFF/ART-001211,Office Supplies,Art,Newell 319
OFF/BIN-001419,Office Supplies,Binders,Avery Non-Stick Binders
OFF/LAB-001995,Office Supplies,Labels,Avery 518
OFF/APP-000888,Office Supplies,Appliances,"Breville Microwave, White"
OFF/BIN-001449,Office Supplies,Binders,"Cardinal Binding Machine, Economy"
OFF/ART-001214,Office Supplies,Art,Newell 321
OFF/ART-001174,Office Supplies,Art,Crayola Colored Pencils
OFF/SUP-002892,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
OFF/STO-002528,Office Supplies,Storage,Adjustable Personal File Tote
OFF/STO-002733,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black"
OFF/FAS-001899,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack"
OFF/LAB-002047,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set"
TEC/COP-003234,Technology,Copiers,"Canon Personal Copier, High-Speed"
OFF/ART-001305,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners
OFF/BIN-001481,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
OFF/BIN-001564,Office Supplies,Binders,Ibico Standard Transparent Covers
OFF/BIN-001617,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled"
OFF/ENV-001699,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled"
OFF/LAB-002033,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable"
TEC/COP-003260,Technology,Copiers,"Hewlett Personal Copier, High-Speed"
OFF/PAP-002177,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
FUR/CHA-000334,Furniture,Chairs,"Office Star Steel Folding Chair, Red"
FUR/FUR-000630,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
FUR/FUR-000410,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
OFF/PAP-002391,Office Supplies,Paper,Xerox 194
OFF/PAP-002471,Office Supplies,Paper,Xerox 211
OFF/LAB-002001,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable"
OFF/ART-001148,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
OFF/BIN-001429,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
TEC/ACC-003132,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
OFF/BIN-001568,Office Supplies,Binders,Large Capacity Hanging Post Binders
OFF/BIN-001441,Office Supplies,Binders,"Cardinal Binder Covers, Economy"
OFF/APP-001048,Office Supplies,Appliances,"KitchenAid Toaster, White"
OFF/LAB-002120,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set"
OFF/PAP-002222,Office Supplies,Paper,"Green Bar Message Books, Recycled"
FUR/TAB-000697,Furniture,Tables,"Barricks Training Table, with Bottom Storage"
OFF/ENV-001714,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window"
FUR/TAB-000747,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
TEC/ACC-003005,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
FUR/TAB-000809,Furniture,Tables,KI Adjustable-Height Table
OFF/SUP-002893,Office Supplies,Supplies,Martin-Yale Premier Letter Opener
TEC/ACC-002993,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
TEC/MAC-003347,Technology,Machines,"Epson Phone, Wireless"
OFF/APP-001046,Office Supplies,Appliances,"KitchenAid Toaster, Red"
OFF/ART-001320,Office Supplies,Art,"Stanley Pens, Water Color"
OFF/STO-002622,Office Supplies,Storage,"Fellowes Trays, Single Width"
OFF/STO-002666,Office Supplies,Storage,"Rogers Folders, Wire Frame"
FUR/FUR-000623,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
OFF/PAP-002397,Office Supplies,Paper,Xerox 1945
FUR/CHA-000253,Furniture,Chairs,"Hon Executive Leather Armchair, Black"
FUR/CHA-000221,Furniture,Chairs,"Harbour Creations Rocking Chair, Red"
OFF/LAB-002016,Office Supplies,Labels,"Avery Removable Labels, Laser Printer Compatible"
OFF/PAP-002487,Office Supplies,Paper,Xerox 226
TEC/PHO-003743,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
FUR/FUR-000650,Furniture,Furnishings,"Tenex Light Bulb, Durable"
OFF/APP-001040,Office Supplies,Appliances,"KitchenAid Refrigerator, White"
TEC/COP-003306,Technology,Copiers,"Sharp Personal Copier, Color"
TEC/MAC-003471,Technology,Machines,"StarTech Phone, Durable"
OFF/FAS-001877,Office Supplies,Fasteners,Binder Clips by OIC
OFF/PAP-002297,Office Supplies,Paper,Things To Do Today Spiral Book
FUR/TAB-000839,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
FUR/TAB-000702,Furniture,Tables,Bevis 36 x 72 Conference Tables
TEC/ACC-003055,Technology,Accessories,Logitech Wireless Headset h800
FUR/TAB-000841,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF/APP-001003,Office Supplies,Appliances,"Hoover Refrigerator, Red"
TEC/PHO-003674,Technology,Phones,"Nokia Headset, Cordless"
OFF/ENV-001693,Office Supplies,Envelopes,"Cameo Business Envelopes, Security-Tint"
TEC/COP-003210,Technology,Copiers,"Canon Copy Machine, Digital"
OFF/LAB-002045,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical"
TEC/PHO-003621,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker
OFF/FAS-001816,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long"
OFF/PAP-002485,Office Supplies,Paper,Xerox 224
TEC/ACC-003052,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
OFF/STO-002673,Office Supplies,Storage,"Rogers Shelving, Blue"
TEC/PHO-003763,Technology,Phones,"Samsung Office Telephone, VoIP"
TEC/ACC-002926,Technology,Accessories,"Belkin Flash Drive, Bluetooth"
OFF/STO-002578,Office Supplies,Storage,Eldon Simplefile Box Office
TEC/ACC-003102,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
TEC/PHO-003537,Technology,Phones,AT&T SB67148 SynJ
OFF/ART-001141,Office Supplies,Art,"Boston Canvas, Water Color"
OFF/BIN-001499,Office Supplies,Binders,GBC Personal VeloBind Strips
OFF/ART-001107,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent"
OFF/ART-001113,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase"
OFF/ENV-001673,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint"
FUR/BOO-000085,Furniture,Bookcases,"Ikea Library with Doors, Metal"
OFF/ART-001262,Office Supplies,Art,Prismacolor Color Pencil Set
TEC/ACC-002962,Technology,Accessories,"Enermax Keyboard, Erganomic"
OFF/BIN-001587,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
TEC/PHO-003529,Technology,Phones,AT&T 1080 Corded phone
TEC/PHO-003736,Technology,Phones,Pyle PMP37LED
OFF/PAP-002473,Office Supplies,Paper,Xerox 213
FUR/CHA-000316,Furniture,Chairs,"Office Star Bag Chairs, Black"
FUR/FUR-000452,Furniture,Furnishings,"Deflect-O Frame, Durable"
OFF/PAP-002519,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor"
OFF/SUP-002850,Office Supplies,Supplies,"Fiskars Ruler, Serrated"
OFF/LAB-001952,Office Supplies,Labels,Avery 479
OFF/PAP-002209,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled"
OFF/ART-001094,Office Supplies,Art,"BIC Pens, Water Color"
OFF/ENV-001746,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled"
OFF/ART-001206,Office Supplies,Art,Newell 314
OFF/BIN-001477,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
TEC/PHO-003788,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
FUR/BOO-000026,Furniture,Bookcases,"Bush Library with Doors, Metal"
FUR/CHA-000266,Furniture,Chairs,"Hon Steel Folding Chair, Black"
OFF/LAB-002063,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set"
OFF/FAS-001931,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal"
TEC/ACC-002928,Technology,Accessories,"Belkin Flash Drive, Programmable"
OFF/ART-001079,Office Supplies,Art,"BIC Highlighters, Easy-Erase"
TEC/COP-003297,Technology,Copiers,"Sharp Fax and Copier, Laser"
OFF/ART-001074,Office Supplies,Art,"BIC Canvas, Blue"
OFF/FAS-001836,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes"
OFF/STO-002554,Office Supplies,Storage,"Eldon Box, Wire Frame"
OFF/BIN-001389,Office Supplies,Binders,"Avery Binder, Durable"
OFF/APP-000879,Office Supplies,Appliances,"Breville Blender, Silver"
OFF/FAS-001901,Office Supplies,Fasteners,"OIC Staples, 12 Pack"
TEC/MAC-003411,Technology,Machines,"Okidata Inkjet, Durable"
OFF/PAP-002159,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor"
OFF/BIN-001392,Office Supplies,Binders,"Avery Binding Machine, Clear"
OFF/BIN-001550,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear"
OFF/ART-001309,Office Supplies,Art,"Stanley Highlighters, Water Color"
OFF/APP-000909,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Silver"
OFF/STO-002574,Office Supplies,Storage,"Eldon Shelving, Blue"
OFF/BIN-001644,Office Supplies,Binders,"Wilson Jones Index Tab, Economy"
FUR/CHA-000263,Furniture,Chairs,"Hon Rocking Chair, Red"
FUR/FUR-000562,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
OFF/APP-000869,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
FUR/BOO-000035,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional"
OFF/FAS-001855,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes"
OFF/LAB-002068,Office Supplies,Labels,"Hon Round Labels, Alphabetical"
OFF/PAP-002498,Office Supplies,Paper,"Xerox Cards & Envelopes, Multicolor"
OFF/PAP-002200,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor"
FUR/FUR-000508,Furniture,Furnishings,"Eldon Frame, Erganomic"
OFF/ENV-001756,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window"
TEC/ACC-003104,Technology,Accessories,"Memorex Mouse, Bluetooth"
TEC/COP-003193,Technology,Copiers,"Brother Fax Machine, Color"
TEC/ACC-003114,Technology,Accessories,"Memorex Router, USB"
TEC/MAC-003447,Technology,Machines,"Panasonic Printer, Red"
OFF/BIN-001354,Office Supplies,Binders,"Acco Hole Reinforcements, Clear"
OFF/STO-002598,Office Supplies,Storage,"Fellowes Folders, Industrial"
OFF/SUP-002795,Office Supplies,Supplies,"Acme Ruler, Steel"
OFF/BIN-001359,Office Supplies,Binders,"Acco Index Tab, Durable"
OFF/ART-001109,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF/FAS-001854,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head"
TEC/MAC-003316,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder
FUR/CHA-000168,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
OFF/ART-001260,Office Supplies,Art,Prang Dustless Chalk Sticks
OFF/ENV-001691,Office Supplies,Envelopes,Cameo Buff Policy Envelopes
TEC/ACC-002996,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
OFF/STO-002674,Office Supplies,Storage,"Rogers Shelving, Industrial"
OFF/LAB-002055,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set"
OFF/ART-001144,Office Supplies,Art,"Boston Highlighters, Blue"
OFF/FAS-001846,Office Supplies,Fasteners,"Advantus Clamps, Metal"
OFF/STO-002566,Office Supplies,Storage,"Eldon Lockers, Blue"
OFF/SUP-002910,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip"
OFF/BIN-001492,Office Supplies,Binders,GBC Durable Plastic Covers
OFF/PAP-002494,Office Supplies,Paper,Xerox 232
FUR/FUR-000443,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack"
FUR/FUR-000453,Furniture,Furnishings,"Deflect-O Frame, Erganomic"
FUR/BOO-000050,Furniture,Bookcases,"Dania Corner Shelving, Pine"
TEC/ACC-002957,Technology,Accessories,"Enermax Flash Drive, Bluetooth"
FUR/FUR-000538,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
OFF/ART-001166,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase"
TEC/ACC-003045,Technology,Accessories,"Logitech Numeric Keypad, Programmable"
FUR/FUR-000552,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
OFF/PAP-002155,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor"
TEC/PHO-003582,Technology,Phones,"Cisco Speaker Phone, VoIP"
FUR/BOO-000148,Furniture,Bookcases,"Sauder Corner Shelving, Pine"
OFF/BIN-001461,Office Supplies,Binders,"Cardinal Index Tab, Durable"
OFF/BIN-001444,Office Supplies,Binders,"Cardinal Binder, Durable"
FUR/FUR-000458,Furniture,Furnishings,"Deflect-O Light Bulb, Durable"
FUR/TAB-000741,Furniture,Tables,Bush Advantage Collection Round Conference Table
OFF/STO-002645,Office Supplies,Storage,"Personal Folder Holder, Ebony"
OFF/BIN-001372,Office Supplies,Binders,ACCOHIDE Binder by Acco
OFF/STO-002684,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
FUR/FUR-000467,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic"
TEC/COP-003251,Technology,Copiers,"Hewlett Ink, Color"
OFF/LAB-002076,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical"
OFF/SUP-002797,Office Supplies,Supplies,"Acme Scissors, High Speed"
TEC/PHO-003778,Technology,Phones,"Samsung Speaker Phone, with Caller ID"
TEC/PHO-003777,Technology,Phones,"Samsung Speaker Phone, VoIP"
OFF/APP-000992,Office Supplies,Appliances,"Hoover Coffee Grinder, White"
OFF/STO-002701,Office Supplies,Storage,"Smead File Cart, Single Width"
OFF/BIN-001371,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
FUR/FUR-000519,Furniture,Furnishings,"Eldon Photo Frame, Durable"
FUR/CHA-000296,Furniture,Chairs,"Novimex Steel Folding Chair, Black"
FUR/CHA-000344,Furniture,Chairs,"SAFCO Bag Chairs, Red"
OFF/FAS-001904,Office Supplies,Fasteners,"OIC Staples, Metal"
OFF/LAB-002060,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable"
OFF/PAP-002196,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11"
OFF/STO-002589,Office Supplies,Storage,"Fellowes Box, Single Width"
OFF/BIN-001342,Office Supplies,Binders,"Acco Binder, Recycled"
FUR/FUR-000493,Furniture,Furnishings,"Eldon Door Stop, Erganomic"
OFF/ENV-001694,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50"
FUR/CHA-000315,Furniture,Chairs,"Office Star Bag Chairs, Adjustable"
OFF/ENV-001722,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window"
OFF/APP-000958,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black"
TEC/ACC-003148,Technology,Accessories,"SanDisk Keyboard, Programmable"
OFF/ENV-001680,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled"
FUR/FUR-000550,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
OFF/BIN-001651,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
OFF/SUP-002788,Office Supplies,Supplies,"Acme Letter Opener, Steel"
TEC/PHO-003692,Technology,Phones,"Nokia Speaker Phone, Cordless"
FUR/CHA-000206,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
FUR/FUR-000660,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""
OFF/APP-001021,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF/FAS-001824,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes"
OFF/PAP-002513,Office Supplies,Paper,"Xerox Message Books, Recycled"
OFF/ART-001056,Office Supplies,Art,12 Colored Short Pencils
OFF/PAP-002440,Office Supplies,Paper,Xerox 1985
TEC/ACC-003108,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth"
FUR/FUR-000441,Furniture,Furnishings,"Deflect-O Clock, Erganomic"
OFF/PAP-002157,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled"
OFF/STO-002582,Office Supplies,Storage,"Eldon Trays, Wire Frame"
TEC/PHO-003533,Technology,Phones,AT&T CL2909
FUR/FUR-000451,Furniture,Furnishings,"Deflect-O Frame, Duo Pack"
FUR/CHA-000245,Furniture,Chairs,"Hon Chairmat, Set of Two"
OFF/ENV-001664,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled"
FUR/CHA-000167,Furniture,Chairs,Bevis Steel Folding Chairs
OFF/BIN-001362,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
OFF/SUP-002909,Office Supplies,Supplies,"Stiletto Ruler, Steel"
OFF/ART-001242,Office Supplies,Art,Newell 347
TEC/PHO-003677,Technology,Phones,"Nokia Headset, with Caller ID"
OFF/STO-002599,Office Supplies,Storage,"Fellowes Folders, Single Width"
OFF/STO-002660,Office Supplies,Storage,"Rogers File Cart, Blue"
OFF/PAP-002176,Office Supplies,Paper,"Eaton Parchment Paper, Recycled"
TEC/MAC-003385,Technology,Machines,"Konica Printer, Durable"
OFF/ENV-001713,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50"
TEC/PHO-003749,Technology,Phones,Samsung Galaxy Mega 6.3
FUR/FUR-000387,Furniture,Furnishings,"Advantus Door Stop, Erganomic"
FUR/FUR-000603,Furniture,Furnishings,"Rubbermaid Frame, Durable"
OFF/BIN-001538,Office Supplies,Binders,"Ibico Binder, Clear"
OFF/STO-002751,Office Supplies,Storage,"Tenex Shelving, Wire Frame"
TEC/PHO-003643,Technology,Phones,"Motorola Audio Dock, VoIP"
OFF/LAB-002004,Office Supplies,Labels,Avery File Folder Labels
OFF/STO-002540,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B"
OFF/STO-002769,Office Supplies,Storage,X-Rack File for Hanging Folders
OFF/APP-000951,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red"
OFF/APP-000926,Office Supplies,Appliances,"Cuisinart Toaster, White"
OFF/BIN-001552,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy"
OFF/SUP-002868,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed"
